Course,Error Message,Meeting Days,Start Time,End Time,Meeting Type (Discussion Lecture etc),Section Notes,Section Text,Section Capp Area,XML Link
MACS 100,,F,11:00 AM,11:50 AM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MACS/100/66232.xml
MACS 100,,F,12:00 PM,12:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MACS/100/66233.xml
MACS 100,,F,01:00 PM,01:50 PM,OD ,,"This section will have synchronous (live) sessions, to be held during the scheduled class day/time.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MACS/100/66234.xml
MACS 100,,R,04:00 PM,04:50 PM,OD ,,"This section will have synchronous (live) sessions, to be held during the scheduled class day/time.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MACS/100/67437.xml
MACS 100,,R,05:00 PM,05:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MACS/100/67438.xml
MACS 100,,R,03:00 PM,03:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MACS/100/69386.xml
MACS 100,,F,02:00 PM,02:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MACS/100/69388.xml
MACS 100,,,ARRANGED,,OLC,,Please note: This section will be taught asynchronously (no live sessions).,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MACS/100/57705.xml
MACS 261,,W,04:00 PM,06:50 PM,LAB,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MACS/261/57706.xml
MACS 262,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/MACS/262.xml
MACS 264,,MWF,10:00 AM,10:50 AM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MACS/264/57656.xml
MACS 266,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/MACS/266.xml
MACS 321,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/MACS/321.xml
MACS 356,,TR,02:00 PM,03:20 PM,LCD,,Meets with GWS 356 (47811).,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MACS/356/57684.xml
MDVL 201,,MWF,11:00 AM,11:50 AM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MDVL/201/33892.xml
MDVL 216,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/MDVL/216.xml
MDVL 245,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/MDVL/245.xml
MDVL 247,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/MDVL/247.xml
MDVL 251,,F,10:00 AM,10:50 AM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MDVL/251/63055.xml
MDVL 251,,F,11:00 AM,11:50 AM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MDVL/251/63060.xml
MDVL 251,,F,12:00 PM,12:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MDVL/251/63064.xml
MDVL 251,,F,01:00 PM,01:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MDVL/251/71790.xml
MDVL 251,,F,12:00 PM,12:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MDVL/251/71791.xml
MDVL 251,,F,02:00 PM,02:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MDVL/251/71792.xml
MDVL 251,,TR,12:30 PM,01:20 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/MDVL/251/58535.xml
MDVL 252,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/MDVL/252.xml
MDVL 255,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/MDVL/255.xml
MUS 130,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/MUS/130.xml
MUSE 250,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/MUSE/250.xml
NRES 202,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/NRES/202.xml
NRES 242,,,ARRANGED,,ONL,,1st 8 week course. This course will be taught in Canvas (https://canvas.illinois.edu/),,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/NRES/242/63137.xml
NRES 242,,,ARRANGED,,ONL,,2nd 8 week course. This course will be taught in Canvas (https://canvas.illinois.edu/),,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/NRES/242/63142.xml
NRES 287,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/NRES/287.xml
PHIL 108,,TR,11:00 AM,12:20 PM,LEC,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/PHIL/108/38394.xml
PHIL 109,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/PHIL/109.xml
POL 115,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/POL/115.xml
PS 273,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/PS/273.xml
PSYC 236,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/PSYC/236.xml
REES 115,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/REES/115.xml
REES 116,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/REES/116.xml
REL 108,,TR,11:00 AM,12:20 PM,LEC,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/REL/108/68128.xml
REL 109,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/REL/109.xml
REL 116,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/REL/116.xml
REL 160,,MWF,01:00 PM,01:50 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/REL/160/68408.xml
REL 212,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/REL/212.xml
REL 220,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/REL/220.xml
REL 236,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/REL/236.xml
REL 251,,F,10:00 AM,10:50 AM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/REL/251/68415.xml
REL 251,,F,11:00 AM,11:50 AM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/REL/251/68417.xml
REL 251,,F,12:00 PM,12:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/REL/251/68416.xml
REL 251,,F,01:00 PM,01:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/REL/251/71832.xml
REL 251,,F,12:00 PM,12:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/REL/251/71834.xml
REL 251,,F,02:00 PM,02:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/REL/251/71835.xml
REL 251,,TR,12:30 PM,01:20 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/REL/251/68413.xml
REL 269,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/REL/269.xml
REL 270,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/REL/270.xml
REL 320,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/REL/320.xml
REL 393,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/REL/393.xml
RST 242,,,ARRANGED,,ONL,,1st 8 week course. This course will be taught in Canvas (https://canvas.illinois.edu/),,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/RST/242/63130.xml
RST 242,,,ARRANGED,,ONL,,2nd 8 week course. This course will be taught in Canvas (https://canvas.illinois.edu/),,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/RST/242/63131.xml
RST 335,,,ARRANGED,,ONL,,Second 8 week class. This course will be taught in Canvas (https://canvas.illinois.edu/),,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/RST/335/67844.xml
RUSS 115,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/RUSS/115.xml
RUSS 261,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/RUSS/261.xml
SAME 211,,MW,02:00 PM,03:20 PM,LEC,,"The Arab-Israeli Conflict   War has been a constant shadow over the lives of Israelis and Palestinians. We will examine the history of attitudes to war and peace in the region as presented through historical documents, memoirs, political statements, poetry, film and short stories. The course explores the plurality of voices and experiences of different political groups, genders, ethnicities, religions and communities.",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/SAME/211/63460.xml
SAME 212,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/SAME/212.xml
SCAN 225,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/SCAN/225.xml
SCAN 251,,F,10:00 AM,10:50 AM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/SCAN/251/63053.xml
SCAN 251,,F,11:00 AM,11:50 AM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/SCAN/251/63058.xml
SCAN 251,,F,12:00 PM,12:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/SCAN/251/63062.xml
SCAN 251,,F,01:00 PM,01:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/SCAN/251/71774.xml
SCAN 251,,F,12:00 PM,12:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/SCAN/251/71776.xml
SCAN 251,,F,02:00 PM,02:50 PM,DIS,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/SCAN/251/71777.xml
SCAN 251,,TR,12:30 PM,01:20 PM,LCD,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/SCAN/251/58533.xml
SCAN 252,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/SCAN/252.xml
SLAV 120,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/SLAV/120.xml
SLCL 200,,W,05:00 PM,06:20 PM,LCD,,"This course explores the rich and complex relations of over a dozen languages and cultures of the Mediterranean, where civilizations, cultures and languages have intermingled and competed for thousands of years. These interactions are still crucial to understanding contemporary events in the Mediterranean countries in Europe, Northern Africa and Middle East. A dynamic introduction to the social and cultural history of languages spoken in countries like Greece and Egypt, Morocco and Spain, Italy and Turkey, Albania and Croatia, France and Algeria, Syria and Israel and more will be offered in this course.  The starting point will be the Mediterranean of today, tracing the historical development of the languages as an ongoing process in relation to historical events, culture, politics and religion. The main requirement for the course is to complete three take-home papers, each 3-4 pages long, and a final project.  Instructor:  Eda Derhemi No pre-requisite, non-repeatable",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/SLCL/200/64716.xml
SOC 161,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/SOC/161.xml
SOC 162,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/SOC/162.xml
SOC 201,,MW,12:00 PM,01:20 PM,LCD,,This course satisfies the General Education Criteria for a Western Compartv Cult course. Meets w/GWS201 (CRN 57507),,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/SOC/201/60455.xml
SOC 202,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/SOC/202.xml
THEA 110,,MF,02:00 PM,02:50 PM,LEC,,All students must register for this lecture section.  Students must choose one of either Laboratory-Discussion section (AY1 OR AY2) below. This course will require attendance at one live performance.,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/THEA/110/66728.xml
THEA 110,,W,02:00 PM,02:50 PM,LBD,,Attendance at one live performance is required.,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/THEA/110/66729.xml
THEA 110,,W,02:00 PM,02:50 PM,LBD,,Attendance at one live performance is required.,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/THEA/110/66730.xml
THEA 210,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/THEA/210.xml
THEA 323,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/THEA/323.xml
UKR 113,,TR,03:30 PM,04:50 PM,LCD,,"“The goal of this course is to acquaint students with Ukrainian culture from the origins of Kyivan Rus in the Middle Ages to the present. The course will examine the many facets that make up culture: history, politics, language, literature, folklore, religion, music, art, cinema, education, etc. It will also place Ukrainian culture in the broader context of the Slavic nations and peoples. Topics in contemporary Ukrainian culture will be given special emphasis. Lectures and readings will all be in English.”",,https://courses.illinois.edu/cisapp/explorer/schedule/2023/fall/UKR/113/31069.xml
YDSH 220,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/YDSH/220.xml
YDSH 320,Error 404: Course not found,,,,,,,,https://courses.illinois.edu/cisapp/explorer/schedule/2023/FALL/YDSH/320.xml
